,estilo,artist_url,song_url,lyrics
10,rom,https://acordes.lacuerda.net/abracadabra/,https://acordes.lacuerda.net/abracadabra/humedad,"Como si fuera humedad<br>se mete en mi alma<br>cada dia mas<br>y yo no puedo olvidarla<br>Que vive dentro de mi<br>como un puñal se me clava<br>es una lenta agonia<br>pero me gusta adorarla<br>Como si fuera humedad<br>que penetro por mis venas<br>que se mezclo con mi sangre<br>es un amor que envenena<br>Mas no lo puedo evitar<br>llego ami sin darme cuenta<br>y cada dia que pasa<br>se mete en mi alma...<br>como si fuera humedad<br>Como si fuera humedad<br>se mete en mi alma<br>cada dia mas<br>y yo no puedo olvidarla<br>Que vive dentro de mi<br>como un puñal se me clava<br>es una lenta agonia<br>pero me gusta adorarla<br>Como si fuera humedad<br>que penetro por mis venas<br>que se mezclo con mi sangre<br>es un amor que envenena<br>Mas no lo puedo evitar<br>llego ami sin darme cuenta<br>y cada dia que pasa<br>se mete en mi alma...<br>como si fuera humedad<br>como si fuera humedad<br>huuuuuuuuuuuuuumedad<br>bueno pss aki kedo esta rolita<br>i un saludo pa toda la raza de navojoa sonora<br>arriva ""los mayos""<br>i un saludo pa toda raza  del jucris<br>i los welles del 2L del CBTis 64<br>alguna duda alli esta mi e_mail..."
11,rom,https://acordes.lacuerda.net/abracadabra/,https://acordes.lacuerda.net/abracadabra/la_distancia,"No le tengas miedo a la verdad,<br>no creas que es tan fácil olvidar,<br>sé que nos tenemos que marchar,<br>y que no lo puedo remediar.<br>Puede ser difícil recordar,<br>cuando entre nosotros cruza el mar...<br>Puede ser que la distancia sea poca,<br>para este amor que locamente tengo para ti<br>Puede ser que la distancia sea poca,<br>para este amor que locamente tengo para ti<br>Aunque lejos piensa siempre en mí,<br>que yo en mi pensamiento irè hasta tí.<br>mírame en la luna o en la flor,<br>en al agua clara y en el sol.<br>y verás que un dìa llegaré,<br>a besar la tierra en que tu estés<br>Puede ser que la distancia sea poca"
12,rom,https://acordes.lacuerda.net/abracadabra/,https://acordes.lacuerda.net/abracadabra/luna_de_xelaju,"Luna de Xelaju,<br>me supiste alumbrar<br>en mis noches de pena por una morena de dulce mirar<br>Luna de Xelaju,<br>me diste inspiración<br>la cancion que hoy te canto<br>regada con llanto en mi corazón<br>En mi vida no habra,<br>mas cariño que tu mi amor<br>porque no eres ingrata, mi luna de plata luna de Xelaju<br>Luna que me alumbro en mis noches de amor<br>hoy consuelo mi pena por una morena que me abandono<br>(musica) Luna de Xelaju... (nusica) mi amor....<br>Xelalara, Xelalalarala<br>(musica)<br>Xelalara, Xelalalarala<br>En mi vida no habra, mas cariño que tu mi amor<br>porque no eres ingrata, mi luna de plata luna de Xelaju<br>Luna que me alumbro en mis noches de amor<br>hoy consuelo mi pena por una morena que me abandono<br>hoy consuelo mi pena por una morena que me abandono<br>Xela   lala la... Xel a   lala la..."
13,rom,https://acordes.lacuerda.net/abracadabra/,https://acordes.lacuerda.net/abracadabra/mi_gran_amor,Yo no se por que<br>puedes confiar aún<br>en mi corazón<br>y en todo mi amor por ti<br>Ya sé que no soy<br>tal vez la perfección<br>desde que te conocí<br>Y aunque a veces<br>tengo miedo de fallar<br>tu sonrisa y tu silencio y<br>recordar por que te quiero<br>Y yo nunca voy a olvidarte<br>y yo nunca te dejare de amar<br>eres lo que mas quiero<br>y siempre seras para mí<br>mi gran amor<br>REQ<br>Yo no se por que...
14,rom,https://acordes.lacuerda.net/abracadabra/,https://acordes.lacuerda.net/abracadabra/muchacha_adolescente,"Vos sos una dulce adolescente<br>que aprobó por accidente<br>su curso de mujer.<br>Tenes en tu boquita pintada<br>la sonrisa dibujada<br>vos sabes lo que queres.<br>Y ademas (y ademas)<br>sos feliz (sos feliz)<br>cuando vas (cuando vas)<br>a bailar con un chico<br>al boliche que vos elegis<br>sos feliz, sos muy feliz.<br>Despues cuando volves a tu casa<br>y conversas con la almohada<br>la alegria se te va.<br>Y despues (y despues)<br>de dormir (de dormir)<br>ya no sos (ya no sos)<br>tan feliz y juras<br>ser distinta para conseguir<br>conseguir, un nuevo amor.<br>Vos sos una dulce adolescente..."
15,rom,https://acordes.lacuerda.net/abracadabra/,https://acordes.lacuerda.net/abracadabra/por_eso,"Por esas que pasamos juntos<br>por ese tiempo de amor que nos brindamos<br>por el sol que nunca se ocultó de nuestro cielo<br>y que una tarde sobre la yerba<br>pintó nuevos colores sobre tu cuerpo joven<br>Por esas noches que pasamos imaginando estrellas nuestras<br>por el amor que tu me diste sin pedir nada a cambio<br>y que yo te entregué, con alma y vida<br>Por eso a Dios le pido,<br>que regreses pronto<br>que siento miedo al pensar<br>Bajo que cielo tu estarás<br>buscando luz, buscando paz<br>buscando el sol que solo en mí    encontrarás<br>Dame tu amor, dame tu ser<br>que yo sabré hacerte sentir, mujer<br>Por tantas noches que pasamos imaginando estrellas nuestras<br>porque a pesar de lo cruel del tiempo y la distancia que nos separa<br>yo, yo te sigo amando<br>Por eso a Dios le pido,<br>que regreses pronto<br>que siento miedo al pensar<br>Bajo que cielo tu estarás<br>buscando luz, buscando paz<br>buscando el sol que solo en mí    encontrarás<br>Dame tu amor, dame tu ser<br>que yo sabré hacerte sentir,<br>que yo sabré hacerte vivir, una vez más<br>Bajo que cielo tu estarás<br>buscando luz, buscando paz<br>buscando el sol que solo en mí    encontrarás<br>Dame tu amor, dame tu ser<br>que yo sabré hacerte sentir,<br>que yo sabré hacerte vivir, una vez más<br>6        0        0<br>5        0        0<br>4        2       0<br>3        3       1<br>2        2       0<br>1        3       1"
16,rom,https://acordes.lacuerda.net/abracadabra/,https://acordes.lacuerda.net/abracadabra/puerto_limon,"Sentado junto al mar me empiezo a preguntar<br>porque sera que hoy te vuelvo a recordar<br>mezclando arena y sal tu voz, tu piel, mi adiós<br>de aquella tarde que nos vio morir de amor.<br>Si un nuevo sol busque si todo lo deje<br>tratando de alcanzar algo que nunca fue<br>sera por eso que hoy te vuelvo a recordar<br>sentada junto al mar allá en puerto Limón<br>Puerto Limón Puerto Limón   talvez yo vuelva a ti<br>pues nunca pude hallar lo que yo ayer perdi.<br>Puerto Limón Puerto Limón   talvez yo vuelva a ti<br>pues nunca pude hallar lo que yo ayer perdi.<br>Si un nuevo sol busque si todo lo deje<br>tratando de alcanzar algo que nunca fue<br>sera por eso que hoy te vuelvo a recordar<br>sentada junto al mar allá en puerto Limón<br>Puerto Limón Puerto Limón talvez yo vuelva a ti<br>pues nunca pude hallar lo que yo ayer perdi.<br>Puerto Limón Puerto Limón talvez yo vuelva a ti<br>pues nunca pude hallar lo que yo ayer perdi.<br>Puerto Limón..."
17,rom,https://acordes.lacuerda.net/abracadabra/,https://acordes.lacuerda.net/abracadabra/que_me_amas,"Si vos decis que tanto me queres<br>si me juras que no queres a otro<br>si prometes que seras mi mujer<br>y me aseguras que me amas, que me amas<br>que me amas, que me amas.<br>Si vos pensas en estar a mi lado<br>o imaginas que voy a ser tu esclavo<br>si vos crees en mi amor de verdad<br>tenes que gritar que me amas, que me amas<br>que me amas, que me amas.<br>Que si sos mala y caprichosa<br>tambien sos dulce y cariñosa<br>sos una chica divertida<br>sos de lo mas entretenida.<br>Por eso quiero que lo digas<br>y lo repitas noche y dia<br>el mundo lo sabrá<br>que me amas, que me amas, que me amas<br>que me amas, que me amas, que me amas.<br>Que si sos mala y caprichosa..."
18,rom,https://acordes.lacuerda.net/abracadabra/,https://acordes.lacuerda.net/abracadabra/quedate,4 VESES<br>POR PENSAR EN TI Y OLVIDATE<br>SE ARRUGÓ MI PIEL Y OLVIDASTE<br>Y SE FUE NUBLANDO MI CAMINO<br>Y SE FUE ACLARANDO MI DESTINO<br>POR  PENSAR EN TI  Y ESPERARTE<br>VI QUE EL TIEMPO PUDO DOBLEGARTE<br>POR QUE NO ESCUCHASTE QUELLOS DIAS<br>QUE ENTRE LLANTO Y GRITOS TE PEDIA<br>QUEDATE QUEDATE UN MOMENTO MAS<br>Y COMPRENDE QUE PARTIR ES MORIR EN CADA DIA<br>VUELVETE BIEN SABES QUE ESTOY DETRÁS<br>Y QUE CUANDO TU TE VAS SE VA CONTIGO MI VIDA<br>POR PENSAR EN TI Y ESPERARTE<br>SE ME FUE SECANDO LA SANGRE<br>Y HASTA SE QUEDO MI MENTE TAN DORMIDA<br>POR SI REGRESABAS ALGUN DIA<br>QUEDATE QUEDATE UN MOMENTO MAS<br>Y COMPRENDE QUE PARTIR ES MORIR EN CADA DIA<br>VUELVETE BIEN SABES QUE ESTOY DETRÁS<br>Y QUE CUANDO TU TE VAS SE VA CONTIGO MI VIDA
19,rom,https://acordes.lacuerda.net/abracadabra/,https://acordes.lacuerda.net/abracadabra/quiero_volver_a_sentir_ese_cosquilleo,"Quiero volver a sentir ese cosquilleo<br>en mi estomago,ese remolino que sacude todo<br>cuando estas conmigo<br>quiero sentirlo,quiero sentirlo,<br>quiero amar de nuevo<br>Quiero volver a sentir ese dolor que causa<br>una discusion,esos celos que matan<br>cuando ni siquiera puede haber razon<br>de todos modos,quiero sentirlo<br>quiero amar de nuevo<br>Sin tu amor me cuesta cada dia vivir<br>esperare paciente para no morir<br>y si ella pronto yo le cuidare<br>no importa de donde llegue<br>Cuando este conmigo todo cambiara<br>llenara un vacio me transformara<br>y si ella pronto yo le cuidare<br>no importa de donde llegue<br>INTRODUCCION<br>*Los tonos que siguen son iguales que<br>Quiero volver a sentir ese cosquilleo<br>en mi estomago,ese remolino que sacude todo<br>cuando estas conmigo<br>quiero sentirlo,quiero sentirlo,<br>quiero amar de nuevo<br>Cuando este conmigo......"
20,rom,https://acordes.lacuerda.net/abracadabra/,https://acordes.lacuerda.net/abracadabra/quisiera_ser,Quisiera ser el primer motivo de tu vivir<br>y estar en ti de la misma forma que estas en mi<br>representar en tu vida el sol la ilusion la fe<br>esa emocion de amor que se siente una sola vez.<br>Quisira ser como la cancion que te guste mas<br>y asi poder estar en tus labios y en tu soñar<br>tu humilde sombra y el libro aquel<br>que te acompaña desde tu niñez<br>eso y mil cosas tuyas mi vida quisiera ser.<br>Representar en tu vida...<br>Cualquier comentario o alguna otra cancion de abracadabra mandarme un e-mail a:<br>mauriciop_81@yahoo.com
21,rom,https://acordes.lacuerda.net/abracadabra/,https://acordes.lacuerda.net/abracadabra/sabor_a_juventud,Que jamás se oculte el sol<br>Ni se esconda la verdad<br>Que fecunde tu sudor<br>Y la tierra se haga pan.<br>Que no olviden al amor<br>La felicidad y la libertad.<br>Por lo dulce que es vivir<br>Por lo dulce que es amar<br>Por tener una amistad<br>Y querernos mucho más<br>Porque yo nací por ti<br>Y a mí alrededor siempre brillaras<br>Siento tu sabor<br>Cuando tu no estas<br>Porque eres tú mi sabor a Juventud<br>Porque eres tú mi sabor a Juventud....<br>Porque eres tú...<br>www.youtube.com/watch?v=lkMI3SMtrck
22,rom,https://acordes.lacuerda.net/abracadabra/,https://acordes.lacuerda.net/abracadabra/se_me_escapa_de_las_manos,"Como iba a pensar,<br>Que perdería por soñar,<br>Nunca imaginé,<br>Que me fuera a enloquecer.<br>Nunca llegue a saber,<br>Lo que sentías tú por mí,<br>Siempre confundí,<br>Y ahora todo lo perdí.<br>Se me escapa de las manos tu amistad,<br>Y creo que esta vez voy a llorar,<br>Se me escapa de las manos el amor,<br>Y no lo puedo aceptar.<br>Se me escapa de las manos tu amistad,<br>Y siempre fui un tonto al pensar,<br>Que me querías solo a mí,<br>Que me amabas, como yo a ti.<br>Como iba a pensar,<br>Que perdería por soñar,<br>Nunca imaginé,<br>Que me fuera a enloquecer.<br>Nunca llegue a saber,<br>Lo que sentías tú por mí,<br>Siempre confundí,<br>Y ahora todo lo perdí.<br>Se me escapa de las manos tu amistad,<br>Y creo que esta vez voy a llorar,<br>Se me escapa de las manos el amor,<br>Y no lo puedo aceptar.<br>Se me escapa de las manos tu amistad,<br>Y siempre fui un tonto al pensar,<br>Que me querías solo a mí,<br>Que me amabas.<br>Se me escapa de las manos tu amistad,<br>Y creo que esta vez voy a llorar,<br>Se me escapa de las manos el amor,<br>Y no lo puedo aceptar.<br>Se me escapa de las manos tu amistad,<br>Y siempre fui un tonto al pensar,<br>Que me querías solo a mí,<br>Que me amabas.<br>Se me escapa de las manos,<br>El amor."
23,rom,https://acordes.lacuerda.net/abracadabra/,https://acordes.lacuerda.net/abracadabra/senior_juez_no_doy_mas,"La, la, la, la, la,....  señor juez, no doy mas.<br>No te puedo mantener la vida<br>dejandola estoy por ti<br>vida mia, como gastas.<br>El coche tuve que vender la casa<br>que hipotecar por ti<br>vida mia, como gastas.<br>Lo que gano ya lo gasté<br>y no estamos ni a fin de mes<br>y tu quieres ir a bailar<br>señor juez, no doy mas.<br>Si yo sigo asi señor juez no doy<br>un banco por mi salud<br>madre mia, como gastas.<br>Lo que gano ya lo gaste...<br>No te puedo mantener la vida..."
24,rom,https://acordes.lacuerda.net/abracadabra/,https://acordes.lacuerda.net/abracadabra/seremos_eternos,Estoy cansado de esperarte<br>ya no quiero sufrir mas<br>pero deseo que te quedes<br>y me acompañes a llorar.<br>Todo ante mis ojos se nubla<br>y mi alma en llanto veras<br>veras lo que es morir viviendo<br>y tu tambien querras gritar.<br>Gritar que seremos eternos<br>en nuestra forma de adorar<br>que te contagias de mi infierno<br>y no me puedes olvidar.<br>Y asi yo te dare mi vida<br>que guarde siempre para ti<br>y cerrarias las heridas<br>con tus besos con tu amor.
25,rom,https://acordes.lacuerda.net/abracadabra/,https://acordes.lacuerda.net/abracadabra/si_dios_quiere_volveras,"Ves, si Dios quiere me perdonaras<br>si Dios quiere tu regresaras<br>a mi lado como aquella vez feliz<br>Quizas, si Dios quiere tu comprenderas<br>si Dios quiere nunca olvidaras<br>los momentos de felicidad, veras<br>Que yo, a pesar de mi error<br>sigo fiel a tu amor<br>y jamas te olvidé.<br>Y hoy, que comprendo el por qué<br>si tal vez te perdí<br>Tal vez, si Dios quiere me perdonaras...<br>Quizas, si Dios quiere tu comprenderas...<br>Que yo a pesar de mi error..."
26,rom,https://acordes.lacuerda.net/abracadabra/,https://acordes.lacuerda.net/abracadabra/son_tantas_noches,"Son tantas noches ya, que pasan y no estás<br>y ya no aguanto más, te necesito<br>y quiero estar contigo, hundirme en tus gemidos,<br>salir de tanta soledad, salir de tanta soledad<br>Tantos recuerdos hay vividos por los dos<br>tan solo tu y yo, en nuestra casa<br>humilde pero entera, vacía pero llena<br>con el sostén de tu calor, con el sostén de tu calor<br>Paso triste los momentos<br>pero grande es la razón<br>puedo gritar que te quiero<br>hasta quebrantar mi voz<br>Son tantas noches ya, que pasan y no estás<br>y ya no aguanto más, te necesito<br>y quiero estar contigo, hundirme en tus gemidos,<br>salir de tanta soledad, salir de tanta soledad"
27,rom,https://acordes.lacuerda.net/abracadabra/,https://acordes.lacuerda.net/abracadabra/un_gran_amor,"Guapayupa, chura chura churapa yupa<br>chura chura churapa yupa guapayupapa<br>Un gran amor, La calle solitaria y tú<br>Y la vereda angosta que hoy solo es nuestra.<br>Un gran amor Y juntos por la calle los dos<br>Mirándonos la cara al pasar por mil vidrieras.<br>Yo te quiero, yo te quiero<br>Si no tengo aquí Sin verte así de amor me muero.  [BIS]<br>Guapayupa, chura chura churapa yupa<br>chura chura churapa yupa guapayupapa<br>Un gran amor Y juntos por la calle los dos<br>Mirándonos la cara al pasar Por mil vidrieras.<br>Yo te quiero, yo te quiero<br>Si no tengo aquí Sin verte así de amor me muero.  [BIS]"
28,rom,https://acordes.lacuerda.net/abracadabra/,https://acordes.lacuerda.net/abracadabra/un_lugar_un_cafe,"Un lugar, un cafe<br>y la cara contra el vidrio<br>un lugar, un cafe<br>y el humo de un cigarrillo.<br>Levantaré los brazos para irme con el tiempo<br>para buscar las cosas que he soñado en algun cuento<br>muchacha de mi calle del encuentro en nuestra esquina<br>mañana iré a buscarte para verte chiquilina.<br>Levantaré los brazos para irme con el tiempo<br>para traer las noches sin tu voz beso por beso<br>tu pelo alborotado, tus caricias, tus te quiero<br>y el ultimo suspiro que dejamos en silencio.<br>Un lugar, un cafe....<br>Levantare los brazos....<br>Un lugar, un cafe...(3)"
29,rom,https://acordes.lacuerda.net/abracadabra/,https://acordes.lacuerda.net/abracadabra/un_quizas_un_despues,"Un despues, un despues<br>un quizas un tal vez no se<br>un adios un te esperare<br>la promesa de amor, un instante.<br>Una luz, una luz<br>un reflejo en la oscuridad<br>le ilusion de encontrar la paz<br>espejismo de amor, esperanza.<br>Una sonrisa, una flor, una cancion<br>una caricia el amor, una ilusion<br>una mirada de tus ojos<br>que miran todas las cosas<br>mas preciosas que la vida puede dar.<br>Un despues, un despues...<br>Una sonrisa, una flor...<br>Un despues, un despues..."
30,rom,https://acordes.lacuerda.net/abracadabra/,https://acordes.lacuerda.net/abracadabra/una_mujer,"La mujer que al amor no se asoma<br>no merece llamarse mujer<br>es cual flor que no esparse su aroma<br>como un leño que no sabe arder.<br>La pasión tiene un magico idioma<br>que con besos se debe aprender<br>puesto que una mujer que no sabe querer<br>no merece llamarse mujer.<br>Una mujer (una mujer)<br>debe ser (para querer)<br>soñadora, coqueta y ardiente<br>debe darse al amor con frenetico ardor<br>para ser, una mujer.<br>La mujer que al amor no se asoma...<br>Ahora que yo me aferro a la vida<br>ahora mi alma comienza a nacer<br>puesto que una mujer que no sabe querer<br>no merece llamarse mujer.<br>Una mujer (una mujer)...."
31,rom,https://acordes.lacuerda.net/abracadabra/,https://acordes.lacuerda.net/abracadabra/ves_estamos_solos,"Ves, estamos juntos otra vez de nuevo<br>las mismas ganas de jugar a vernos<br>de ser dos niños como en el sueño.<br>Ves, que poco cuestan las miradas nuevas<br>y ser papeles que los lleva el viento<br>seamos amigos.<br>Y dejemos de ser<br>una falsa caricia<br>olvidemos la piel<br>recobremos la risa.<br>Y dejemos atras<br>los caminos y el tiempo<br>y la vida sera<br>como un libro de cuentos.<br>Ves, estamos juntos....<br>Y dejemos de ser...<br>Ves, estamos juntos...<br>Ves, que poco cuestan..."
32,rom,https://acordes.lacuerda.net/abracadabra/,https://acordes.lacuerda.net/abracadabra/y_es_que_me_faltas_tu,"No se como llamarle a lo que siento en mi<br>es algo que me oprime el corazón<br>es algo que atormenta sin dolor<br>es amor, o que será-a-a-a-a-a.<br>No se como llamarle a lo que siento en mi<br>es algo que perturba mi quietud<br>mis lagrimas han dicho que eres tu<br>el amor, solo amo-o-o-o-o-or.<br>Y es que me faltas tu<br>y es que me faltas tu<br>cuidando cada paso, de mi vida.<br>Y es que me faltas tu<br>y es que me faltas tu<br>haciéndome sentir, que estoy con vida.<br>No se como llamarle a lo que siento en mi<br>es algo que perturba mi quietud<br>mis lagrimas han dicho que eres tu<br>el amor, solo amo-o-o-o-o-or.<br>Tendrás entre tus manos una carta amor<br>escrita por mi pobre corazón<br>que lleno de nostalgia te pidió<br>por amor, solo amo-o-o-o-o-or.<br>Y es que me faltas tu<br>y es que me faltas tu<br>cuidando cada paso, de mi vida.<br>Y es que me faltas tu<br>y es que me faltas tu<br>haciéndome sentir, que estoy con vida."
33,rom,https://acordes.lacuerda.net/abracadabra/,https://acordes.lacuerda.net/abracadabra/ya_no_mas,"Sabes,<br>ya no voy avolver a buscarte nunca mas,<br>y voy a aprender a vivir sin ti y ya veras,<br>que te olvidare y no te extrañare y no te escribire jamas.<br>Sabes,<br>me voy a ir muy lejos de ti para olvidar,<br>1  que un dia te conoci y que me hiciste llorar,<br>y me extrañaras,por que no hallaras,quien te de el amor como yo jamas.<br>Ya no mas,<br>ya no voy a creer en lo que me digas,nunca mas,<br>ya no voy a aceptar las migajas de amor que tu me das,<br>he sufrido bastante a tu lado y ya no quiero llorar.<br>ya no mas,<br>ya no voy a entregar el cariño que me queda a nadie mas,<br>es mejor estar solo que contigop eso lo puedo jurar,<br>me dejaste sangrando y herido y no te quiero var mas,<br>nunca mas,jamas.<br>SE REPITE 1,2 Y 3<br>ESPERO LES GUSTE ESTA CANCION,ES UNA DE MIS PREFERIDAS."
