,estilo,artist_url,song_url,lyrics
0,bal,https://acordes.lacuerda.net/alberto_cortez/,https://acordes.lacuerda.net/alberto_cortez/a_mis_amigos,"A MIS AMIGOS LES ADEUDO LA TERNURA<br>Y LAS PALABRAS DEL ALIENTO Y EL ABRAZO,<br>EL COMPARTIR CON TODOS ELLOS LA FACTURA<br>QUE NOS PRESENTA LA VIDA PASO A PASO.<br>A MIS AMIGOS LE SADEUDO LA PACIENCIA<br>DE TOLERARME MIS ESPINAS MAS AGUDAS,<br>LOS ARREBATOS DEL HUMOR, LA NEGLIGENCIA,<br>LAS VANIDADES, LOS TEMORES Y LAS DUDAS.<br>UN BARCO FRAGIL DE PAPEL<br>PARECE A VECES LA AMISTAD,<br>PERO JAMAS PUEDE CON EL<br>LA MAS VIOLENTA TEMPESTAD,<br>PORQUE ESE BARCO DE PAPEL<br>Sb<br>TIENE AFERRADO A SU TIMON,<br>POR CAPITAN Y TIMONEL,<br>UN CORAZON.<br>A MIS AMIGOS LES ADEUDO LOS ENFADOS<br>QUE PERTURBARON SIN QUERER NUESTRA ARMONIA,<br>SABEMOS TODOS QUE NO PUEDE SER PECADO<br>EL DISCUTIR ALGUNA VEZ POR TONTERIAS.<br>A MIS AMIGOS LEGARE CUANDO ME MUERA<br>MI DEVOCION EN UN ACORDE DE GUITARRA<br>Y ENTRE LOS VERSOS OLVIDADOS DE UN POEMA<br>MI POBRE ALMA INCORREGIBLE DE CIGARRA.<br>AMIGO MIO, SI ESTA COPLA COMO EL VIENTO<br>A DONDE QUIERA ESCUCHARLA TE RECLAMARA<br>SERAS PLURAL PORQUE LO EXIGE EL SENTIMIENTO<br>CUANDO SE LLEVA A LOS AMIGOS EN EL ALMA.<br>Si hay alguna sugerencia, por favor avísame.<br>Desde Colombia, Tato..."
1,bal,https://acordes.lacuerda.net/alberto_cortez/,https://acordes.lacuerda.net/alberto_cortez/a_partir_de_maniana,"A partir de mañana empezaré a vivir la mitad de mi vida<br>A partir de mañana empezaré a morir la mitad de mi muerte<br>a partir de mañana empezaré a volver de mi viaje de ida<br>a partir de mañana empezaré a medir cada golpe de suerte<br>A partir de mañana empezaré a vivir una vida mas sana<br>es decir que mañana empezaré a rodar por mejores caminos<br>el trabajo mejor y también porque no las mejores manzanas<br>la mejor diversión y en la mesa mejor, el mejor de los vinos<br>Hasta el día de hoy, solo fui lo que soy aprendiz de quijote<br>he podido luchar y hasta a veces ganar sin perder el bigote<br>ahora debo pensar que no pueden dejar de sonar las campanas<br>aunque tenga que hacer mas que hoy y que ayer, a partir de mañana<br>Si a partir de mañana decidiera vivir la mitad de mi vida<br>y  a partir de mañana decidiera morir la mitad de mi muerte<br>a partir de mañana debería aceptar que no soy él mas fuerte<br>que no tengo valor ni pudor de aceptar mis más ondas heridas<br>Si a partir de mañana decidiera vivir una vida mas sana<br>y dejara de ser soñador para sé un sujeto mas serio<br>a partir de mañana debería aceptar se acabaron tus días,<br>te has quedado sin luz ya no tienes valor, se acabó tu misterio<br>Hasta el día de hoy, solo fui lo que soy aprendiz de quijote<br>he podido luchar y hasta a veces ganar sin perder el bigote<br>ahora debo pensar que no pueden dejar de sonar las campanas<br>aunque tenga que hacer mas que hoy y que ayer, a partir de mañana"
2,bal,https://acordes.lacuerda.net/alberto_cortez/,https://acordes.lacuerda.net/alberto_cortez/amor_desolado,"Yo puse el esfuerzo y ella la desgana<br>yo el hondo silencio y ella la palabra<br>yo senda y camino y ella la distancia<br>yo puse los ojos y ella la mirada<br>(Est. 2)<br>Quise entre mis manos retener el agua<br>y sobre la arena levanté mi casa<br>me quedé sin manos, me quedé sin casa<br>fuí raíz oscura, y ella tronco y rama<br>(Est. 3)<br>Para que la cuenta del amor sumara<br>ella puso el cuerpo, yo el cuerpo y el alma<br>era toda viento, yo todo montaña<br>yo pura resina, y ella pura llama<br>(Est. 2)<br>Una noche oscura se fue de mi casa<br>cegaron mis ojos para no mirarla<br>para no seguirla cerré las ventanas<br>clausuré las puerta para no llamarla<br>(Est. 3)<br>Puse rosas negras sobre nuestra cama<br>sobre su memoria puse rosas blancas<br>y a la luz difusa de la madrugada<br>me quité la vida para no llamarla<br>Yo lo puse todo: vida, cuerpo y alma<br>ella, Dios lo sabe, nunca puso nada"
3,bal,https://acordes.lacuerda.net/alberto_cortez/,https://acordes.lacuerda.net/alberto_cortez/amor_mi_gran_amor,"¿No sabes dónde puse mis anteojos?<br>me estoy últimamente distrayendo,<br>¿Será por el embrujo de tus ojos<br>o acaso porque estoy envejeciendo.<br>A ver, que te parece este poema<br>has visto que bonita está la tarde,<br>porqué será que todos mis esquemas<br>se rompen solamente con mirarte.<br>Amor, mi gran amor,<br>mi buen amor, mi alero.<br>amor, mi venturero amor<br>maravilloso amor, te quiero.<br>Eres mucho más de lo que soy<br>y hacia donde voy cuando me voy,<br>amor, inalterable amor,<br>mi luminoso y gran amor.<br>Son muchos ya los años que toleras<br>mis horas de tristeza y alegría,<br>la dura realidad y las quimeras<br>y un amplio repertorio de manías.<br>Convocas mis ideas y mis versos<br>mis gustos, mis amigos, mis ausencias,<br>y tornas mis momentos más adversos<br>en dicha nada más con tu presencia.<br>Amor, mi gran amor,<br>mi buen amor, mi alero.<br>amor, mi venturero amor<br>maravilloso amor, te quiero.<br>Eres mucho más de lo que soy<br>y hacia donde voy cuando me voy,<br>amor, inalterable amor,<br>mi luminoso y gran amor.........<br>hola soy carlos cotrina espero ke les guste este tema es muy hermoso<br>LA PUEDEN TOCAR COMO RANCHERA SUENA MEJOR KE LA ORIGINAL<br>CUALKIER KOSITA ME ESCRIB A ESTE CORREO: karlko2@hotmail.com"
4,bal,https://acordes.lacuerda.net/alberto_cortez/,https://acordes.lacuerda.net/alberto_cortez/apoyate_en_mi,"apoya sobre mi hombro<br>tu cabellera de espuma<br>y déjame que adivine<br>de qué color es la bruma<br>con que recubres tu alma<br>por no dejarla desnuda<br>a solas, de madrugada<br>alucinada de luna.<br>apoya sobre mi hombro<br>tu cabellera de espuma<br>apoya sobre mi hombro<br>tus sueños y quimeras,<br>para templar mis deseos<br>al fuego de tus hogueras<br>las que te encienden los ojos<br>para que quemes en ellas<br>las sensaciones que abren<br>senderos en tus ojeras.<br>apóyate, apóyate, apóyate en mí<br>que te llevaré, que te llevaré<br>donde quieras ir.<br>apóyate, apóyate, apóyate en mí<br>y acompáñame y acompáñame<br>vamos a vivir.<br>apoya sobre mi hombro<br>si por acaso tuvieres<br>alguna duda lejana<br>que se haya vuelto rebelde<br>de tanto andar de puntillas,<br>hurgando por mis quereres;<br>que dudo yo que haya dudas<br>en tus soleados andenes.<br>apoya sobre mi hombro<br>si por acaso tuvieres<br>apoya sobre mi hombro<br>la soledad y el hastío<br>que te provoca la gente<br>que ve desde el graderío<br>tergiversadas las cosas<br>llamando lluvia al rocío,<br>vergüenza a una desvergüenza<br>y a un gran amor, amorío.<br>apóyate, apóyate en mí<br>apoya sobre mi hombro<br>la fiesta de la alegría,<br>cuando te abarca ese tiempo<br>de caminar distendida<br>por las aceras del aire,<br>sonorizando la brisa<br>con las campanas al viento<br>de tu inefable sonrisa.<br>apoya sobre mi hombro<br>la esencia de tu esperanza<br>no olvides que soy un mago,<br>tengo chistera y templanza<br>y puedo hacer maravillas<br>con mi varita de plata<br>allá, por donde yo vaya.<br>apóyate, apóyate en mí."
5,bal,https://acordes.lacuerda.net/alberto_cortez/,https://acordes.lacuerda.net/alberto_cortez/aquella_novia_primera,"Aquella novia primera la que estrenó el alma mía,<br>ella, de alguna manera es mi novia todavía.<br>Revive un tiempo que fuera, tiempo de amor encendido<br>y no recuerdo siquiera, si la quiero o la he querido.<br>Aquella novia primera me regaló el primer beso<br>y las primeras ojeras y los primeros excesos.<br>¡Amaneciendo desvelos con el color de su nombre,<br>hice a mi orgullo, relevo al recibirme de hombre!<br>Por esa novia primera abandoné la pandilla,<br>inauguré las esperas y multitud de espinillas.<br>Dejaba todo por verla y ella, coqueta sabía<br>que yo con tal de tenerla conmigo, todo valía,<br>Aquella novia primera nunca ha querido dejarme.<br>Ahora se ha vuelto quimera y anda rondando mi calle.<br>Tiene una cinta en el pelo, tiene un vestido de flores,<br>sobre sus ojos el velo de un viejo tiempo de amores.<br>Aquella novia primera es la que todos tuvimos,<br>que nos dejó en la frontera de lo que tanto quisimos.<br>¡Tormentos de adolescencia, que se adolecen andando!<br>¡Tributos a la experiencia que hay que seguirlos pagando!<br>Cuando ya va el calendario anestesiando la vida<br>con frustraciones y horarios, con ambiciones suicidas.<br>Uno se acopla al rebaño, uno se vuelve más lerdo<br>y abundan los desengaños y sobran los desacuerdos.<br>Cuando más pasan los años, saben mejor los recuerdos.<br>Aquella novia primera la que estrenó el alma mía,<br>ella, de alguna manera, es mi novia todavía.<br>¡Amor primero que vuelve, porque nació en primavera!<br>Por eso nunca se muere, aquella novia primera."
6,bal,https://acordes.lacuerda.net/alberto_cortez/,https://acordes.lacuerda.net/alberto_cortez/aromas,"Hueles a recién amada,<br>es decir que hueles<br>a tarde mojada<br>a tarde mojada.     ¡Ay, ay, amor!<br>Hueles a una densa bruma<br>y a colina blanca<br>y a nube y a luna<br>y a nube y a luna.      ¡Ay, ay, amor!<br>Hueles a consentimiento<br>de jugar con fuego<br>sin remordimientos<br>sin remordimientos.<br>Hueles a dulce embeleso<br>a piel excitada<br>es decir a besos<br>es decir a besos.<br>Hueles a soltar el freno,<br>es decir que hueles<br>a miel y a veneno.<br>Hueles a volverte loca<br>en la travesía sensual<br>de tu boca.<br>Hueles a tener abierto<br>a cualquier instinto<br>el mar de tu cuerpo.<br>Hueles a la incontinencia<br>de entregar recato,<br>pudor y prudencia.<br>Hueles a quererlo todo<br>sin que importe el tiempo<br>sin que importe el modo.<br>Hueles a tocar el cielo<br>en el estallido final<br>del deseo.<br>¡Ay, amor, amor!<br>Hueles a reloj que apura<br>a volver a casa<br>con toda premura<br>con toda premura.      ¡Ay, ay, amor!<br>Hueles a un último beso<br>con una promesa<br>fugaz y travieso<br>fugaz y travieso.     ¡Ay, ay, amor!<br>Hueles a salir deprisa<br>llevándote el aire<br>con una sonrisa<br>con una sonrisa.<br>Hueles a borrar detalles<br>a buscar atajos<br>volando las calles<br>volando las calles.<br>Hueles a excusa certera<br>por si tu marido<br>ya abrió la cochera.<br>Hueles a la charla breve<br>como cada lunes<br>como cada jueves.<br>Hueles a afable y modosa<br>a servir la cena<br>como buena esposa.<br>Hueles para ser amada<br>sólo si se deja<br>la luz apagada.<br>Hueles a soñar despierta<br>alegando insomnio<br>con el alma abierta.<br>Hueles a seguir finguiendo<br>y sin darte cuenta<br>ya va amaneciendo.<br>¡Ay, amor, ay, ay, amor, mi único amor!"
7,bal,https://acordes.lacuerda.net/alberto_cortez/,https://acordes.lacuerda.net/alberto_cortez/ave_caida,"Dime ave caida, dime ave caida<br>quién detuvo tu vuelo cuando blanca llevabas<br>en el pico una rama en el azul del cielo,<br>dime ave caida, dime ave caida<br>quién detuvo tu vuelo.<br>Fuiste tú y tus hermanos vestidos de soldado<br>que no quieren que vuele y me vieron volando,<br>fuiste tú y tus hermanos con una arma y un casco<br>fuiste tú y tus hermanos los que me han derribado.<br>Dime prado sin flores, dime prado sin flores<br>que ha pasado en tu suelo que no tienen colores,<br>mariposas, ni amores y que todo se ha muerto<br>dime prado sin flores, dime prado sin flores<br>que ha pasado en tu suelo.<br>Fuiste tú y tus hermanos vestidos de soldados<br>que pisaron las flores y metrallas sembraron,<br>fuiste tú y tus hermanos con una arma y un casco<br>que no quieren más flores y las han derribado.<br>Dime niño que juegas, dime niño que juegas<br>quién te dió los juguetes, esas balas de goma,<br>esa falsa pistola, el fusil y los cuetes,<br>dime niño que juegas, dime niño que juegas<br>quién te dió los juguetes.<br>Fuiste tú y tus hermanos vestidos de paisano<br>que con estos juguetes me llenaron las manos,<br>fuiste tú y tus hermanos quienes me lo han dado<br>que por ser de juguete dicen que no hacen daño.<br>Dime ave caida, dime ave caida<br>quién detuvo tu vuelo cuando blanca llevabas<br>en el pico una rama en el azul del cielo,<br>dime ave caida, dime ave caida<br>quién detuvo tu vuelo."
8,bal,https://acordes.lacuerda.net/alberto_cortez/,https://acordes.lacuerda.net/alberto_cortez/callejer,Se repite hasta donde dice (SU FILOSOFIA DE LA LIBERTAS)<br>Despues de arpegea asi<br>Se hace hasta donde dice(Y SOBRE LOS OTROS NO PASAR JAMAS)<br>Despues es asi<br>Luego enpiezan los acordes<br>Me llamo Cristian tengo 13 años.<br>Espero que les alla gustado.<br>Si hay algun error avisenme a mi mail<br>superguitarrista@hotmail.com
9,bal,https://acordes.lacuerda.net/alberto_cortez/,https://acordes.lacuerda.net/alberto_cortez/callejero,"Era callejero por derecho propio<br>Su filosofía de la libertad<br>Fue ganar la suya sin atar a otros<br>Y sobre los otros no pasar jamás<br>Aunque fue de todos nunca tuvo dueño<br>Que condicionara su razón de ser<br>Libre como el viento era él nuestro perro<br>Nuestro y de la calle que lo vio nacer<br>(Modula a Em...)<br>Era callejero con el son a cuestas<br>Fiel a su destino y a su parecer<br>Sin tener horario para hacer la siesta<br>Ni rendirle cuentas a la amanecer<br>Era nuestro perro y era la ternura<br>Que nos hace falta cada día mas<br>Era una metáfora de la aventura<br>Que en el diccionario no se puede hallar<br>(Modula a fm#...)<br>Era nuestro perro porque lo que amamos<br>Lo consideramos nuestra propiedad<br>Era de los niños y del viejo Pablo<br>A Quién rescataba de su soledad<br>Era el callejero y era el personaje<br>De la puerta abierta en cualquier hogar<br>Era en nuestro barrio como del paisaje<br>El sereno, el cura y todos los demás<br>(Sube medio tono .... Gm)<br>Era el callejero de las cosas bellas<br>Y se fue con ellas cuando se marchó<br>Se bebió de golpe todas las estrellas<br>Se quedó dormido y ya no despertó<br>Nos dejó el espacio como testamento<br>Lleno de nostalgia lleno de emoción<br>Vaga su destino por los pensamientos<br>Para derramarlos en esta canción"
